time,user,rating,comment,votes
2019-08-09 10:48:57,请尊敬王道长,1,忽悠人看这部电影浪费时间，四舍五入约等于杀人。。。,84
2019-08-10 01:11:36,豆瓣兄弟,1,截止到此时此刻，豆瓣打分人数是5.8万人，其中7.2%给了4~5星，约4200人。而鹿晗有6000多万粉丝，随便出来几十万粉丝就可以把分数顶到至少6分以上。然而就目前这情况，只有两种可能性：1，鹿晗真实粉丝只有1~2万人；2，鹿晗的确有6000多万粉丝，但鹿晗99%的粉丝也觉得是一部烂片，干脆不打分甚至也给了差评。————这种电影没必要做影评，全程和女朋友一块玩荣耀，时不时亲热一下……这部电影的票钱花的很亏，不如去喝星巴克，还耽误时间。,63
2019-08-10 10:47:32,二春,1,什么都不说了，头发都舍不得剪，有军人不是板寸的吗？看看隔壁韩国小鲜肉们为了电影怎样塑造角色的。咱们还是资源太多，各种来路不明的钱大量进入影视行业，让所谓明星们拿到虚高的片酬，根本或者就不想有所长进。反正买不买座是公司的事，捞一把就跑成了常态，如此畸形的市场，希望有一天能回归理性。,121
2019-08-09 13:00:48,杨威利,1,衷心祝愿这是流量时代最后的挣扎,129
2019-08-12 16:00:01,陈如阳没有微博,5,空调温度很好 沙发坐着也很舒服，奶茶味道不错。嗯 这种片子应该多出一点，毕竟当代青年的睡眠效果不大好，有了这个睡起来舒服多了！必须五星！,44
2019-08-09 10:46:31,!,1,遗憾，这次《上海堡垒》是真的失败首先特效不过关，跟国产科幻片标杆《流浪地球》比差的很远，剧组之前宣传制作周期长，但现在看特效根本不过关，这对爆米花式科幻片来说是硬伤其次，剧情不合理，生硬粗糙，美式英雄主义拯救地球的老套路，却没有一个深刻的内核，影片显得单薄无力最后是演员问题，男主鹿晗作为流量出生“演员”，演技浮夸流于表面，基本看不出人物内心感情变化，市场化包装的小鲜肉在大银幕下原形毕露，这样的人拿着天价片酬占领银幕，不得不说是中国电影的悲哀,169
2019-08-16 10:23:37,Ting.E=mc²,1,《上海堡垒》有一个点，是其他烂片没有做到的：把几个目标观众群体分别最反感的元素，放到了一部电影里。比如说：让军事迷看鹿晗做战斗英雄；让硬科幻迷看漏洞百出的科幻设定；让鹿晗迷看鹿晗跟舒淇阿姨谈恋爱；让原著迷看亲妈都不认识的魔改；,69
2019-09-02 18:09:04,芦哲峰,1,集中全部能量打了两炮，母舰受惊而退，阵痛而亡。,29
2019-08-09 20:53:41,风蚀蘑菇,2,"特效不错，故事是真的不太行。倒也不是烂，就是非常平庸无聊。打外星人就是，大罩子出现漏洞了，舒淇鹿晗一群人就坐在电脑前噼里啪啦按键盘修补漏洞。然后看上海被外星人炸来炸去，地面人员拿着小枪枪打来打去，然而不管是地面人员还是空军都没什么卵用，最后还得靠大炮。剧情就是他们一次又一次 射啊！射啊！射啊！射了三次，上海沦陷，队友全灭，鹿晗活了，人类赢了。归根结底核心点子太老套无趣了，隔壁人家点燃木星带着地球跑，你在这边用意大利炮射外星人，宛若重回1970。还非常的世界系，全片除了主角这几个人在打怪兽外，好像就没有别的活人了，那种""棚内搭景感""非常重。而且整个片的拍法太主旋律了，感觉像看科幻版焦裕禄。一个人去看片，又不好玩手机，听着隔壁两个女的不时发出一阵阵爆笑，无聊到想加入她们一起纵享欢乐：）",43
2019-08-09 12:43:41,.L.,1,请公开鹿晗片酬,55
2019-08-09 19:05:35,一只孤独的船,1,我感觉外星人就是来消灭鹿晗的，这次我站外星人那边,120
2019-08-09 13:01:15,懵,5,1.上海堡垒电影特效实在太炫酷，从它出来那一刻就知道经费在燃烧啊，整部电影的几场对战动作戏非常不错，特效满分！两千多人花了六年时间打磨出来的作品，实属不易！对于电影《上海堡垒》真的喜欢，中国科幻需要勇气，愿中国的科幻越来越好！2.演员们的表现可圈可点，结尾那里鹿晗的台词戏非常震撼，角色代入感很好，鹿晗的眼睛会说话，京腔也很好听。3.最后要说！一定要看彩蛋！一定要看彩蛋！一定要看彩蛋！电影院此起彼伏的哭声啊！！！！！！,152
2022-02-01 10:08:44,吸管,1,大年初一和家长在中央6台看到这东西，真晦气……,44
2019-08-09 11:57:22,苏黎世的列车,1,鹿晗：林澜，我喜欢你，用尽了最后五分钟的力气。舒淇：好好睡，晚安,74
2019-08-09 13:39:57,wchushen,1,大ip+流量明星的模式已经骗不到钱了。,126
2019-08-11 21:37:21,喻鸣,2,不抱啥期望也未达到超出期待的效果，一部火力十足的科幻片竟然连连犯困。主要问题还是太悬浮，靠仙藤能量维持运转的世界到底是怎样的？连与科幻背景匹配的武力和防御体系都没有，更谈不上科幻世界观。爱情是悬浮的，小分队情感也是悬浮的，无法打动人就是原罪，太对不起那六年和3.6亿了。上海都沉了，鹿晗的刘海都还不乱，还要啥大炮要啥泡防御，用发丝筑起新的长城好啦。,17
2019-08-04 18:38:31,时光Serene,3,刚开始看电影的时候，看到影片定义为爱情，战争，科幻，看完之后感觉更多的是剧情片，灾难片。最后处理的部分，刚开始会觉得有一些小格局，但是细想一番，爱情和对事业的坚守一样都会“念念不忘，必有回响”。我们最坚实的堡垒是我们破釜沉舟的勇气。陆沉怎样，堡垒失守又怎样，我们的心气不灭，我们就一定守住一方阵地，最终实现绝地反击，夺取最后胜利。,419
2019-08-10 00:00:52,晚不安,1,眼见他起朱楼，眼见他宴宾客，眼见他楼塌了。超低配版《独立日》，名副其实的“灾难”片。看完第一反应是：太浪费了！砸这么多钱包装一个土得掉渣的言情故事——用小灵通发晚安短信明明是初中的戏码呀！美学体系、情节逻辑、人物表演全面不及格。如果卖几个站不住脚的设定，用特效做点拿来主义的武器、建筑，这样就能扛起科幻大旗的话，那中国科幻早就不是第二步，已经开始奔小康了。更何况动作场面也丝毫没有新颖之处，打斗戏的分镜可比《流浪地球》凌乱多了。各路好评还要硬cue你球，分这么低都是同行衬托的呀……,52
